,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,001 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,001 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,001 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,,,
MD,Anne Arundel,Anne Arundel Co,10/27/10,,"$5,831","$5,831","$1,470",,,,,,,$98,,"$4,263",,MD,Anne Arundel,Anne Arundel Co,,"$4,506","$4,506","$1,148",,,,,,,$77,,"$3,281",,MD,Anne Arundel,Anne Arundel Co,,"$3,009","$3,009","$2,655",,,,,,,$354,,,,MD,Anne Arundel,Anne Arundel Co,,"$2,331","$2,331","$2,207",,,,,,,$124,,,,MD,Anne Arundel,Anne Arundel Co,,"$1,634","$1,634","$1,576",,,,,,,$58,,,,,,,,,,,,,,,,,,
MD,Calvert,Calvert Co,10/27/10,,"$12,950","$12,950","$3,500",,,,"$1,300",,,,,"$7,800",$350,MD,Calvert,Calvert Co,,"$7,750","$7,750","$3,500",,,,"$1,300",,,,,"$2,600",$350,MD,Calvert,Calvert Co,,$110,$110,,,,,,,,,,,$110,MD,Calvert,Calvert Co,,$110,$110,,,,,,,,,,,$110,MD,Calvert,Calvert Co,,$110,$110,,,,,,,,,,,$110,,,,,,,,,,,,,,,
MD,Carroll,Carroll Co,10/27/10,,"$6,836","$6,836",,,,,$533,,,,,"$6,303",,MD,Carroll,Carroll Co,,"$2,787","$2,787",,,,,$530,,,,,"$2,257",,MD,Carroll,Carroll Co,,,,,,,,,,,,,,,MD,Carroll,Carroll Co,,,,,,,,,,,,,,,MD,Carroll,Carroll Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,Charles,Charles Co,10/27/10,,"$21,527","$12,097",,"$3,707","$5,723",,,,,,,"$12,097",,MD,Charles,Charles Co,,"$10,547","$8,730",,$861,$956,,,,,,,"$8,730",,MD,Charles,Charles Co,,"$1,509",,,$591,$918,,,,,,,,,MD,Charles,Charles Co,,"$1,509",,,$591,$918,,,,,,,,,MD,Charles,Charles Co,,"$1,509",,,$591,$918,,,,,,,,,,,,,,,,,,,,,,,
MD,Frederick,Frederick Co,10/27/10,,"$26,246","$15,185",,"$4,617","$6,444",,,$759,,,,"$14,426",,MD,Frederick,Frederick Co,,"$5,426","$2,845",,"$1,077","$1,504",,,$477,,,,"$2,368",,MD,Frederick,Frederick Co,,"$1,770",,,$739,"$1,031",,,,,,,,,MD,Frederick,Frederick Co,,"$1,770",,,$739,"$1,031",,,,,,,,,MD,Frederick,Frederick Co,,"$1,770",,,$739,"$1,031",,,,,,,,,,,,,,,,,,,,,,,
MD,Harford,Harford Co,10/27/10,,"$6,000","$6,000",,,,,,,,,,"$6,000",,MD,Harford,Harford Co,,"$1,200","$1,200",,,,,,,,,,"$1,200",,MD,Harford,Harford Co,,,,,,,,,,,,,,,MD,Harford,Harford Co,,,,,,,,,,,,,,,MD,Harford,Harford Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,Howard,Howard Co,10/27/10,,"$1,980","$1,980","$1,980",,,,,,,,,,,MD,Howard,Howard Co,,$990,$990,$990,,,,,,,,,,,MD,Howard,Howard Co,,$990,$990,$990,,,,,,,,,,,MD,Howard,Howard Co,,$990,$990,$990,,,,,,,,,,,MD,Howard,Howard Co,,$480,$480,$480,,,,,,,,,,,,,,,,,,,,,,,,,
MD,Montgomery,Montgomery Co,10/27/10,,"$20,465","$15,375","$6,264","$2,240","$2,850",,,,,,,9111,,MD,Montgomery,Montgomery Co,,"$10,577","$8,541","$3,986",$896,"$1,140",,,,,,,"$4,555",,MD,Montgomery,Montgomery Co,,"$5,912","$5,100","$5,100",$352,$460,,,,,,,,,MD,Montgomery,Montgomery Co,,"$6,512","$5,700","$5,700",$352,$460,,,,,,,,,MD,Montgomery,Montgomery Co,,"$3,662","$2,850","$2,850",$352,$460,,,,,,,,,,,,,,,,,,,,,,,
MD,Queen Anne's,Queen Anne's Co,10/27/10,,"$8,500","$8,500",,,,,$760,,$800,,,"$6,940",,MD,Queen Anne's,Queen Anne's Co,,"$4,250","$4,250",,,,,$380,,$400,,,"$3,470",,MD,Queen Anne's,Queen Anne's Co,,"$1,050","$1,050",,,,,,,"$1,050",,,,,MD,Queen Anne's,Queen Anne's Co,,"$1,580","$1,580",,,,,,,"$1,580",,,,,MD,Queen Anne's,Queen Anne's Co,,"$1,008","$1,008",,,,,,,"$1,008",,,,,,,,,,,,,,,,,,,
MD,St. Mary's,St. Mary's Co,10/27/10,,"$4,500","$4,500",$450,,,,$675,,,,,"$3,375",,MD,St. Mary's,St. Mary's Co,,"$4,500","$4,500",$450,,,,$675,,,,,"$3,375",,MD,St. Mary's,St. Mary's Co,,,,,,,,,,,,,,,MD,St. Mary's,St. Mary's Co,,,,,,,,,,,,,,,MD,St. Mary's,St. Mary's Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Clay/Jackson,Kansas City,10/27/10,,$711,$711,$711,,,,,,,,,,,MO,Clay/Jackson,Kansas City,,$435,$435,$435,,,,,,,,,,,MO,Clay/Jackson,Kansas City,,"$1,458","$1,458","$1,458",,,,,,,,,,,MO,Clay/Jackson,Kansas City,,"$1,049","$1,049","$1,049",,,,,,,,,,,MO,Clay/Jackson,Kansas City,,$647,$647,$647,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Jackson,Lee's Summit,10/27/10,,"$1,041","$1,041","$1,041",,,,,,,,,,,MO,Jackson,Lee's Summit,,$639,$639,$639,,,,,,,,,,,MO,Jackson,Lee's Summit,,"$1,913","$1,913","$1,913",,,,,,,,,,,MO,Jackson,Lee's Summit,,$848,$848,$848,,,,,,,,,,,MO,Jackson,Lee's Summit,,$743,$743,$743,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,Gallatin,Bozeman,10/27/10,,"$11,117","$4,255","$3,432","$3,625","$3,237",,,,$823,,,,,MT,Gallatin,Bozeman,,"$4,187","$2,816","$2,124",$837,$534,,,,$692,,,,,MT,Gallatin,Bozeman,,"$7,209","$6,123","$5,934",$574,$512,,,,$189,,,,,MT,Gallatin,Bozeman,,"$3,236","$2,150","$1,961",$574,$512,,,,$189,,,,,MT,Gallatin,Bozeman,,"$2,731","$1,645","$1,456",$574,$512,,,,$189,,,,,,,,,,,,,,,,,,,
,,,,"Single-Family Unit (3-BR, 2,000 sf, on 10,000 sq. ft. lot at density of 4 UPA and value of $200,000)",,,,,,,,,,,,,,,,,"Multi-Family Unit (2 bedroom, 1,000 sq. ft. unit, density of 12 UPA; $100,000 value; 7-2"" meters (2 for irrigation) for 240 unit complex)",,,,,,,,,,,,,,,,,"Retail per 1,000 sq. ft. (100,000 sq. ft. shopping center; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Office per 1,000 sq. ft. (100,000 sq. ft. general office building; 0.25 FAR; 3"" meter)",,,,,,,,,,,,,,,,,"Industrial per 1,000 sq. ft. (100,000 sq. ft. building; 0.15 FAR; 3"" meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,County,Jurisdiction,Updated,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,State,County,Jurisdiction,,Total ,Non-Util,Roads,Water,Sewer,Drain,Parks,Library,Fire,Police,GenGov,Schools,Other,,,,,,,,,,,,,,,
NC,Chatham,Chatham Co.,10/28/10,,"$6,948","$3,448",,"$3,500",,,$548,,,,,"$2,900",,NC,Chatham,Chatham Co.,,"$1,417",$950,,$467,,,,,,,,$950,,NC,Chatham,Chatham Co.,,$300,,,$300,,,,,,,,,,NC,Chatham,Chatham Co.,,$300,,,$300,,,,,,,,,,NC,Chatham,Chatham Co.,,$300,,,$300,,,,,,,,,,,,,,,,,,,,,,,,
NC,Durham,Durham,10/28/10,,"$5,981","$3,615",$968,"$1,451",$915,,$647,,,,,"$2,000",,NC,Durham,Durham,,"$2,260","$1,956",$288,$152,$152,,$513,,,,,"$1,155",,NC,Durham,Durham,,"$3,823","$3,450","$3,450",$213,$160,,,,,,,,,NC,Durham,Durham,,"$2,078","$1,706","$1,706",$213,$160,,,,,,,,,NC,Durham,Durham,,"$1,082",$709,$709,$213,$160,,,,,,,,,,,,,,,,,,,,,,,
NC,Orange,Orange Co.,10/28/10,,"$8,966","$3,749",,"$1,833","$3,384",,,,,,,"$3,749",,NC,Orange,Orange Co.,,"$5,423","$1,162",,"$1,278","$2,983",,,,,,,"$1,162",,NC,Orange,Orange Co.,,"$1,502",,,$555,$947,,,,,,,,,NC,Orange,Orange Co.,,"$1,502",,,$555,$947,,,,,,,,,NC,Orange,Orange Co.,,"$1,502",,,$555,$947,,,,,,,,,,,,,,,,,,,,,,,
NC,Wake,Cary,10/28/10,,"$5,681","$1,243","$1,243","$1,471","$2,967",,,,,,,,,NC,Wake,Cary,,"$4,241",$762,$762,"$1,164","$2,315",,,,,,,,,NC,Wake,Cary,,"$2,051","$1,341","$1,341",$235,$475,,,,,,,,,NC,Wake,Cary,,"$2,543","$1,833","$1,833",$235,$475,,,,,,,,,NC,Wake,Cary,,"$1,841","$1,131","$1,131",$235,$475,,,,,,,,,,,,,,,,,,,,,,,
NC,Wake,Raleigh,10/28/10,,"$3,058","$2,406","$1,386",$326,$326,,"$1,020",,,,,,,NC,Wake,Raleigh,,"$2,180","$1,668",$925,$256,$256,,$743,,,,,,,NC,Wake,Raleigh,,"$2,908","$1,696","$1,696",$606,$606,,,,,,,,,NC,Wake,Raleigh,,"$1,323",$596,$596,$363,$363,,,,,,,,,NC,Wake,Raleigh,,"$1,609",$246,$246,$682,$682,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,Lancaster,Lincoln,10/28/10,,"$4,685","$2,800","$2,466","$1,261",$624,,$334,,,,,,,NE,Lancaster,Lincoln,,"$1,966","$1,701","$1,501",$196,$69,,$200,,,,,,,NE,Lancaster,Lincoln,,"$3,461","$3,260","$3,260",$134,$67,,,,,,,,,NE,Lancaster,Lincoln,,"$3,821","$3,620","$3,620",$134,$67,,,,,,,,,NE,Lancaster,Lincoln,,"$2,421","$2,220","$2,220",$134,$67,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,Hillsborough,Manchester,10/28/10,,"$2,923","$2,923",,,,,,,$190,,,"$2,733",,NH,Hillsborough,Manchester,,"$1,315","$1,315",,,,,,,$146,,,"$1,169",,NH,Hillsborough,Manchester,,,,,,,,,,,,,,,NH,Hillsborough,Manchester,,,,,,,,,,,,,,,NH,Hillsborough,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,Merrimack,Concord,10/28/10,,"$4,527","$4,527","$1,767",,,,$880,,,,,"$1,880",,NH,Merrimack,Concord,,"$2,614","$2,614","$1,214",,,,$559,,,,,$841,,NH,Merrimack,Concord,,"$3,060","$3,060","$3,060",,,,,,,,,,,NH,Merrimack,Concord,,"$1,430","$1,430","$1,430",,,,,,,,,,,NH,Merrimack,Concord,,$910,$910,$910,,,,,,,,,,,,,,,,,,,,,,,,,
NH,Rockingham,Salem,10/28/10,,"$5,232","$5,232",,,,,,,,,,,,NH,Rockingham,Salem,,"$2,923","$2,923",,,,,,,,,,,,NH,Rockingham,Salem,,$570,$570,,,,,,,,$570,,,,NH,Rockingham,Salem,,$560,$560,,,,,,,,$560,,,,NH,Rockingham,Salem,,$300,$300,,,,,,,,$300,,,,,,,,,,,,,,,,,,
NH,Rockingham,Fremont,10/28/10,,"$3,761","$3,761",,,,,,,,,,"$3,761",,NH,Rockingham,Fremont,,"$2,438","$2,438",,,,,,,,,,"$2,438",,NH,Rockingham,Fremont,,,,,,,,,,,,,,,NH,Rockingham,Fremont,,,,,,,,,,,,,,,NH,Rockingham,Fremont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,Bernalillo,Albuquerque,10/28/10,,"$12,142","$7,786","$3,662","$2,489","$1,867","$1,290","$2,420",,,$414,,,,NM,Bernalillo,Albuquerque,,"$4,176","$3,582","$1,520",$387,$207,$645,"$1,210",,,$207,,,,NM,Bernalillo,Albuquerque,,"$5,058","$4,593","$3,607",$266,$199,$645,,,,$341,,,,NM,Bernalillo,Albuquerque,,"$4,343","$3,878","$3,416",$266,$199,$387,,,,$75,,,,NM,Bernalillo,Albuquerque,,"$4,538","$4,073","$3,345",$266,$199,$645,,,,$83,,,,,,,,,,,,,,,,,,
NM,Bernalillo,Bernalillo Co,10/28/10,,"$10,404","$10,404","$3,273",,,"$3,335","$2,620",,$883,,,,$293,NM,Bernalillo,Bernalillo Co,,"$5,951","$5,951","$2,298",,,"$1,043","$1,790",,$620,,,,$200,NM,Bernalillo,Bernalillo Co,,"$5,577","$5,577","$2,822",,,"$1,915",,,$840,,,,,NM,Bernalillo,Bernalillo Co,,"$5,584","$5,584","$3,765",,,"$1,149",,,$670,,,,,NM,Bernalillo,Bernalillo Co,,"$5,029","$5,029","$2,384",,,"$1,915",,,$730,,,,,,,,,,,,,,,,,,,
NM,Dona Ana,Las Cruces,10/28/10,,"$4,203",$800,,"$2,238","$1,165",,$800,,,,,,,NM,Dona Ana,Las Cruces,,"$1,265",$800,,$356,$109,,$800,,,,,,,NM,Dona Ana,Las Cruces,,$381,,,$267,$114,,,,,,,,,NM,Dona Ana,Las Cruces,,$381,,,$267,$114,,,,,,,,,NM,Dona Ana,Las Cruces,,$381,,,$267,$114,,,,,,,,,,,,,,,,,,,,,,,
NM,Lincoln,Ruidoso,10/28/10,,"$5,895",,,"$3,839","$2,056",,,,,,,,,NM,Lincoln,Ruidoso,,"$1,239",,,$896,$343,,,,,,,,,NM,Lincoln,Ruidoso,,$943,,,$614,$329,,,,,,,,,NM,Lincoln,Ruidoso,,$943,,,$614,$329,,,,,,,,,NM,Lincoln,Ruidoso,,$943,,,$614,$329,,,,,,,,,,,,,,,,,,,,,,,
NM,Sandoval,Rio Rancho,10/28/10,,"$14,347","$8,785","$2,691","$3,264","$2,298","$4,465","$1,258",,$339,,,,$32,NM,Sandoval,Rio Rancho,,"$5,303","$4,158","$1,887",$762,$383,"$1,191",$832,,$225,,,,$23,NM,Sandoval,Rio Rancho,,"$7,320","$6,430","$4,196",$522,$368,"$1,430",,,$755,,,,$49,NM,Sandoval,Rio Rancho,,"$5,785","$4,895","$3,094",$522,$368,"$1,430",,,$335,,,,$36,NM,Sandoval,Rio Rancho,,"$4,475","$3,585","$1,955",$522,$368,"$1,430",,,$177,,,,$23,,,,,,,,,,,,,,,
NM,Santa Fe,Santa Fe,10/28/10,,"$6,246","$3,498","$2,100","$2,013",$735,,"$1,214",,$136,$48,,,,NM,Santa Fe,Santa Fe,,"$3,570","$2,674","$1,554",$335,$561,,$971,,$110,$39,,,,NM,Santa Fe,Santa Fe,,"$5,350","$4,896","$4,597",$314,$140,,,,$221,$78,,,,NM,Santa Fe,Santa Fe,,"$3,051","$2,597","$2,429",$314,$140,,,,$124,$44,,,,NM,Santa Fe,Santa Fe,,"$2,164","$1,710","$1,610",$314,$140,,,,$74,$26,,,,,,,,,,,,,,,,,,
NM,Santa Fe,Santa Fe County,10/28/10,,$550,$550,,,,,,,$550,,,,,NM,Santa Fe,Santa Fe County,,$275,$275,,,,,,,$275,,,,,NM,Santa Fe,Santa Fe County,,$460,$460,,,,,,,$460,,,,,NM,Santa Fe,Santa Fe County,,$335,$335,,,,,,,$335,,,,,NM,Santa Fe,Santa Fe County,,$460,$460,,,,,,,$460,,,,,,,,,,,,,,,,,,,
NM,Valencia,Los Lunas,10/28/10,,"$4,548","$2,171",,$898,"$1,479",,"$2,171",,,,,,,NM,Valencia,Los Lunas,,"$2,373","$1,963",,$189,$221,,"$1,963",,,,,,,NM,Valencia,Los Lunas,,$375,,,$146,$229,,,,,,,,,NM,Valencia,Los Lunas,,$375,,,$146,$229,,,,,,,,,NM,Valencia,Los Lunas,,$375,,,$146,$229,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Churchill,Churchill County,10/28/10,,"$4,200","$4,200","$2,300",,,,"$1,000",,,,,$900,,NV,Churchill,Churchill County,,"$4,200","$4,200","$2,300",,,,"$1,000",,,,,$900,,NV,Churchill,Churchill County,,,,,,,,,,,,,,,NV,Churchill,Churchill County,,,,,,,,,,,,,,,NV,Churchill,Churchill County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,Clark,Las Vegas,10/28/10,,"$4,569","$1,731",$885,,"$2,838",,$720,,,,,,$126,NV,Clark,Las Vegas,,"$3,221","$1,234",$828,,"$1,987",,$360,,,,,,$46,NV,Clark,Las Vegas,,"$1,630","$1,176","$1,092",,$454,,,,,,,,$84,NV,Clark,Las Vegas,,"$1,461","$1,007",$923,,$454,,,,,,,,$84,NV,Clark,Las Vegas,,"$1,395",$941,$857,,$454,,,,,,,,$84,,,,,,,,,,,,,,,
NV,Clark,Mesquite,10/28/10,,"$3,461","$2,137","$1,011",,"$1,324",,"$1,000",,,,,,$126,NV,Clark,Mesquite,,"$3,277","$1,953",$907,,"$1,324",,"$1,000",,,,,,$46,NV,Clark,Mesquite,,"$1,230","$1,018",$934,,$212,,,,,,,,$84,NV,Clark,Mesquite,,"$1,240","$1,028",$944,,$212,,,,,,,,$84,NV,Clark,Mesquite,,"$1,343","$1,131","$1,047",,$212,,,,,,,,$84,,,,,,,,,,,,,,,
NV,Placer,Truckee,12/15/09,,"$10,613","$10,613","$2,381",,,,"$6,452",,"$1,780",,,,,NV,Placer,Truckee,,"$7,442","$7,442","$1,499",,,,"$4,763",,"$1,180",,,,,NV,Placer,Truckee,,$800,$800,,,,,,,$800,,,,,NV,Placer,Truckee,,"$1,140","$1,140",,,,,,,"$1,140",,,,,NV,Placer,Truckee,,$570,$570,,,,,,,$570,,,,,,,,,,,,,,,,,,,
NV,Washoe,Reno,10/28/10,,"$5,177","$5,177","$4,177",,,,"$1,000",,,,,,,NV,Washoe,Reno,,"$3,845","$3,845","$2,845",,,,"$1,000",,,,,,,NV,Washoe,Reno,,"$7,611","$7,611","$7,611",,,,,,,,,,,NV,Washoe,Reno,,"$3,991","$3,991","$3,991",,,,,,,,,,,NV,Washoe,Reno,,"$2,534","$2,534","$2,534",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,Butler,Middletown,12/13/09,,$500,$500,,,,,$500,,,,,,,OH,Butler,Middletown,,$500,$500,,,,,$500,,,,,,,OH,Butler,Middletown,,,,,,,,,,,,,,,OH,Butler,Middletown,,,,,,,,,,,,,,,OH,Butler,Middletown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,Delaware,Delaware (city),10/28/10,,"$13,103","$2,068",,"$5,650","$5,385",,"$1,226",,$314,$162,$366,,,OH,Delaware,Delaware (city),,"$3,511","$1,295",,"$1,318",$898,,$767,,$197,$101,$230,,,OH,Delaware,Delaware (city),,"$2,960","$1,194",,$904,$862,,,,$389,$456,$349,,,OH,Delaware,Delaware (city),,"$3,096","$1,330",,$904,$862,,,,$574,$240,$516,,,OH,Delaware,Delaware (city),,"$2,583",$817,,$904,$862,,,,$359,$135,$323,,,,,,,,,,,,,,,,,
OH,Warren,Hamilton Township,10/28/10,,"$6,153","$6,153","$3,964",,,,"$1,648",,$335,$206,,,,OH,Warren,Hamilton Township,,"$4,005","$4,005","$2,782",,,,$921,,$187,$115,,,,OH,Warren,Hamilton Township,,"$7,962","$7,962","$7,265",,,,,,$432,$265,,,,OH,Warren,Hamilton Township,,"$4,956","$4,956","$4,562",,,,,,$244,$150,,,,OH,Warren,Hamilton Township,,"$3,759","$3,759","$3,512",,,,,,$153,$94,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Cleveland,Moore,10/28/10,,"$1,347",$647,$647,,$700,,,,,,,,,OK,Cleveland,Moore,,"$1,347",$647,$647,,$700,,,,,,,,,OK,Cleveland,Moore,,$250,$250,$250,,,,,,,,,,,OK,Cleveland,Moore,,$250,$250,$250,,,,,,,,,,,OK,Cleveland,Moore,,$360,$360,$360,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Clackamas,Clackamas Co.,10/28/10,,"$20,844","$14,039","$5,621",$205,"$6,600",,"$6,418",,,,,"$2,000",,OR,Clackamas,Clackamas Co.,,"$11,561","$10,413","$3,847",$48,"$1,100",,"$5,566",,,,,"$1,000",,OR,Clackamas,Clackamas Co.,,"$1,556",,varies,,"$1,056",,,,,,,$500,,OR,Clackamas,Clackamas Co.,,"$8,415","$7,359","$6,859",,"$1,056",,,,,,,$500,,OR,Clackamas,Clackamas Co.,,"$5,895","$4,839","$4,339",,"$1,056",,,,,,,$500,,,,,,,,,,,,,,,,
OR,Clackamas,West Linn,10/28/10,,"$26,421","$16,400","$6,186","$7,166","$2,855",$994,"$8,712",,,,,,$508,OR,Clackamas,West Linn,,"$14,028","$10,766","$3,797","$1,672","$1,590",$497,"$6,160",,,,,,$312,OR,Clackamas,West Linn,,"$19,542","$17,488","$15,530","$1,102",$952,$682,,,,,,,"$1,276",OR,Clackamas,West Linn,,"$11,445","$9,391","$8,048","$1,102",$952,$682,,,,,,,$661,OR,Clackamas,West Linn,,"$11,445","$9,391","$8,048","$1,102",$952,$682,,,,,,,$661,,,,,,,,,,,,,,,
OR,Deschutes,Bend,10/29/10,,"$15,884","$8,524","$4,500","$4,520","$2,840",,"$4,024",,,,,,,OR,Deschutes,Bend,,"$12,320","$6,432","$2,760","$3,616","$2,272",,"$3,672",,,,,,,OR,Deschutes,Bend,,"$9,586","$8,850","$8,850",$452,$284,,,,,,,,,OR,Deschutes,Bend,,"$3,986","$3,250","$3,250",$452,$284,,,,,,,,,OR,Deschutes,Bend,,"$5,106","$4,370","$4,370",$452,$284,,,,,,,,,,,,,,,,,,,,,,,
OR,Josephine,Grants Pass,10/29/10,,"$10,700","$5,734","$3,091","$2,511","$2,455",$398,"$2,245",,,,,,,OR,Josephine,Grants Pass,,"$9,746","$6,568","$3,925","$1,607","$1,571",$398,"$2,245",,,,,,,OR,Josephine,Grants Pass,,"$12,423","$11,628","$11,628",$402,$393,,,,,,,,,OR,Josephine,Grants Pass,,"$7,025","$6,230","$6,230",$402,$393,,,,,,,,,OR,Josephine,Grants Pass,,"$2,249","$1,454","$1,454",$402,$393,,,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Eugene,10/29/10,,"$8,221","$6,206","$1,732",,"$2,015",$539,"$3,935",,,,,,,OR,Lane,Eugene,,"$5,779","$3,855",$994,,"$1,924",$372,"$2,489",,,,,,,OR,Lane,Eugene,,"$7,305","$6,983","$5,778",,$322,$372,$833,,,,,,,OR,Lane,Eugene,,"$3,793","$3,471","$2,589",,$322,$372,$510,,,,,,,OR,Lane,Eugene,,"$2,446","$2,124","$1,629",,$322,$372,$123,,,,,,,,,,,,,,,,,,,,,
OR,Lane,Springfield,10/29/10,,"$5,873","$3,745","$2,249",,"$2,128","$1,496",,,,,,,,OR,Lane,Springfield,,"$3,400","$2,327","$1,579",,"$1,073",$748,,,,,,,,OR,Lane,Springfield,,"$7,472","$7,008","$6,260",,$464,$748,,,,,,,,OR,Lane,Springfield,,"$3,842","$3,077","$2,329",,$765,$748,,,,,,,,OR,Lane,Springfield,,"$2,768","$2,304","$1,556",,$464,$748,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Salem,10/29/10,,"$13,312","$6,088","$1,953","$4,291","$2,933",$587,"$3,548",,,,,,,OR,Marion,Salem,,"$4,577","$3,505","$1,274",$705,$367,$294,"$1,937",,,,,,,OR,Marion,Salem,,"$9,285","$8,436","$8,143",$493,$356,$294,,,,,,,,OR,Marion,Salem,,"$3,230","$2,381","$2,088",$493,$356,$294,,,,,,,,OR,Marion,Salem,,"$2,464","$1,615","$1,322",$493,$356,$294,,,,,,,,,,,,,,,,,,,,,,
OR,Marion,Silverton,10/29/10,,"$18,398","$9,763","$4,145","$4,130","$4,505","$1,462","$4,156",,,,,,,OR,Marion,Silverton,,"$8,458","$7,315","$2,689",$642,$501,"$1,462","$3,164",,,,,,,OR,Marion,Silverton,,"$2,282","$1,360",,$441,$481,"$1,360",,,,,,,,OR,Marion,Silverton,,"$2,282","$1,360",,$441,$481,"$1,360",,,,,,,,OR,Marion,Silverton,,"$1,801","$1,360",,$441,,"$1,360",,,,,,,,,,,,,,,,,,,,,,
